year,NAME,state,congressional district,state_name,state_district,Total population,Median household income,Per capita income,Median housing value,Gini index of income inequality,Median gross rent,Median age,Median income,Income in the past 12 months below poverty level,Income in the past 12 months at or above poverty level:,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY NATIVITY OF CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY NATIVITY OF PARENTS,Aggregate income deficit in the past 12 months,Aggregate household income in the past 12 months (in 2016 inflation-adjusted dollars),Male PCT,Female PCT,White alone PCT,Black or African American alone PCT,American Indian & Alaska Native alone PCT,Asian alone PCT,Native Hawaiian & Other Pacific Islander alone PCT,Some other race alone PCT, Two or more races PCT,Hispanic or Latino (any race) PCT,Speak only English PCT,Total not enrolled in school PCT,Total enrolled in public school PCT,Total enrolled in private school PCT,"Males 12th grade, no diploma PCT",Males Highschool diploma PCT,Males Bachelor's degree PCT,"Females 12th grade, no diploma PCT",Females Highschool diploma PCT,Females Bachelor's degree PCT,Males unemployed PCT,"$200,000 or more PCT","Less than $10,000 PCT",Veteran PCT,"Agriculture, forestry, fishing and hunting, and mining PCT","Finance and insurance, and real estate and rental and leasing PCT","Professional, scientific, and management, and administrative and waste management services PCT"
2010,"Congressional District 20 (111th Congress), California",6,20,California,California20,743070,33089,12112,143900,0.446,743,28.2,15329.0,131106,288966,227814,435419300.0,8372711600,0.5360060290416785,0.46399397095832157,0.6029041678442139,0.06634637382749943,0.010614074044168113,0.05898771313604371,0.0016781729850485149,0.22670811632820595,0.032761381834820406,0.6876498849368162,,2.18479261210371,0.9517628764558408,0.04823712354415918,0.032637239524983194,0.24205691239076854,0.050719247143177236,0.022787408393335363,0.24293740010797693,0.06727176510207027,0.02329490281275202,0.006438611601207449,0.10245754279168165,0.054148165926637064,0.25573248800463777,0.02195552156698284,0.07296304976173737
2010,"Congressional District 21 (111th Congress), California",6,21,California,California21,794639,48113,19558,202800,0.452,824,30.5,20370.0,109270,445727,239442,311134700.0,15003056400,0.5006424300846044,0.49935756991539554,0.7055883237545603,0.024492882931746365,0.012369138690650722,0.06647421030178484,0.00029447333946609717,0.15219112074791194,0.038589850233879786,0.5211032934451997,,2.0335054240750123,0.9322493224932249,0.06775067750677506,0.02962475897672848,0.23022276325961205,0.11072853448965266,0.026252394126409874,0.22919770163864653,0.12698872100446904,0.01895067086149496,0.026475519135962994,0.06871462322874074,0.06992476507453695,0.13389156618691503,0.04572990783320469,0.0737301932194815
2010,"Congressional District 22 (111th Congress), California",6,22,California,California22,801417,53626,24501,201400,0.44799999999999995,905,33.9,25705.0,80232,497239,204096,222073100.0,18854082000,0.5133482319441689,0.4866517680558311,0.7423076875085005,0.06953059393549176,0.01045772675149142,0.03749733284919087,0.0009358423891681858,0.09809999039201814,0.04117082617413906,0.3200244067695095,,2.270130680143368,0.8833148925808367,0.11668510741916328,0.02564082272220068,0.273292392431209,0.1278638187415421,0.020332493214424194,0.24339618069019,0.13018207961742279,0.012117526609085225,0.035400344866364286,0.05616261198785471,0.10025356560560005,0.06442915120449778,0.051537115410869645,0.0976598860660519
2010,"Congressional District 23 (111th Congress), California",6,23,California,California23,696273,54049,25416,410900,0.48100000000000004,1234,32.4,21745.0,92190,435861,151026,129136100.0,16939934000,0.49899536532365896,0.501004634676341,0.7766479527426742,0.0215145496091332,0.00740370515587995,0.05815391376658294,0.0005601251233352435,0.10587944671127561,0.029840306891118856,0.4924318478527819,,2.2429859379094164,0.9192812709257301,0.08071872907426997,0.02225985266235364,0.18009542693664096,0.14594339030967923,0.016083194266980114,0.18253084090051336,0.1794115106016306,0.012084279343573662,0.050709459645187714,0.05922517440997477,0.07085416459059177,0.0958928166599081,0.04442450580012325,0.11291481338386822
2010,"Congressional District 24 (111th Congress), California",6,24,California,California24,687108,74103,34425,471800,0.446,1431,38.5,31989.0,35974,478013,164770,85969400.0,22983440000,0.49728426972179046,0.5027157302782096,0.7574820843302654,0.014101131117670002,0.010091572212810795,0.06416021935416266,0.0015034026674118188,0.1126271270309762,0.04003446328670311,0.294883773729894,0.7247463751834295,2.3914406558617904,0.8261229792000163,0.17387702079998363,0.02545383864318519,0.18539127761906485,0.21073662893718584,0.01826635956250621,0.20234303765194958,0.2174764162154454,0.006227802224269696,0.09415764460775422,0.038294299648100834,0.09939056828138691,0.024480175784001027,0.08873398584588225,0.12750913194129265
2010,"Congressional District 25 (111th Congress), California",6,25,California,California25,833546,57862,22703,223100,0.431,1140,32.8,25009.0,62928,457781,229153,226854000.0,18240719500,0.5008565814004267,0.4991434185995734,0.6330340497105139,0.09706362936178688,0.0090192982750802,0.06285315987360025,0.004615222195295761,0.14326623845594605,0.05014840212777699,0.37875894071832866,,1.9385495845854692,0.8902024041011136,0.10979759589888634,0.030983054166292722,0.24210023905292616,0.13458353390390562,0.0245305019520135,0.24047771600491882,0.14967824609298827,0.015668610456853964,0.046190697305684224,0.0471929963645424,0.08776674298260441,0.00840500689963253,0.05493698539603279,0.09250403116002558
2010,"Congressional District 26 (111th Congress), California",6,26,California,California26,702191,75086,32284,466000,0.441,1271,37.8,31809.0,32210,385417,163994,104165500.0,21956096100,0.48747135750814236,0.5125286424918576,0.6066340924335402,0.04919601646845374,0.005863077139980433,0.19034707081121804,0.0005853108342317118,0.09992580366310591,0.04744862864947002,0.29907959515288574,0.6052933693726943,2.2400901845637584,0.7975280277608298,0.20247197223917024,0.018947723040922893,0.1930327738246448,0.22435888680988997,0.017558268771861004,0.20567732339577,0.21790722761596548,0.007032413620209111,0.08577118889973358,0.03722071275950302,0.06620476855174597,0.0029132495580591134,0.08034810391106074,0.1176754683335036
2010,"Congressional District 27 (111th Congress), California",6,27,California,California27,694684,56836,25820,411800,0.447,1192,36.5,25976.0,61443,365620,146761,160386600.0,17255151200,0.48538904019669377,0.5146109598033063,0.6220684512670509,0.04728480863241416,0.0023723016508225324,0.13118482648225668,0.0024745063942742313,0.15984390024817038,0.03477120532501109,0.4121139971555412,0.429222987489718,2.5286983530008347,0.8544111898750224,0.14558881012497754,0.037210220694483084,0.21010850737293688,0.20915267319446065,0.021490576303117414,0.21391101691474418,0.2120961127757883,0.014730625216666878,0.053055602724476895,0.0647031817009742,0.04302759854767933,0.004843933004492259,0.08685746788295051,0.13149565605629238
2010,"Congressional District 28 (111th Congress), California",6,28,California,California28,661126,50607,25981,394000,0.514,1183,32.7,21959.0,60530,335177,159260,171056500.0,16576391900,0.5000907542586436,0.4999092457413564,0.6028669270305509,0.03929659399267311,0.004321415282412127,0.07065824063794193,0.0014036658670208099,0.24918548052867381,0.0322676766607273,0.572836342845388,0.3321084586702966,2.399054467613633,0.8589661533827793,0.14103384661722074,0.03620764239365537,0.19436193222782985,0.1964623888488344,0.030001971035168898,0.1961086134236881,0.18007752738331004,0.012355407128164618,0.08165550476595443,0.050090358243860954,0.02929810589711011,0.007594772723592376,0.05921331757161595,0.13548491571259696
2010,"Congressional District 29 (111th Congress), California",6,29,California,California29,639084,57700,28409,575000,0.46399999999999997,1261,39.2,25834.0,45406,315949,122689,104186100.0,17471799200,0.4886008724987639,0.5113991275012362,0.5715962220928704,0.04392536818321222,0.0018714284820148838,0.28190503908719355,0.0013425465197063296,0.07194046479023102,0.02741893084477158,0.2630327155741655,0.3688878315060436,2.7017817825004786,0.7990917576105686,0.20090824238943136,0.03550382489659969,0.18177409318838988,0.24269334943816112,0.024319216311272616,0.1797677804803765,0.25382686587090664,0.011843720247312938,0.07486223345167825,0.05160709488648327,0.038386055494476524,0.005835230902806219,0.0737742247268319,0.13308323640712286
2010,"Congressional District 30 (111th Congress), California",6,30,California,California30,650843,75700,57321,825400,0.555,1523,40.3,41493.0,48715,454741,105383,66250600.0,36653873000,0.48958965526248266,0.5104103447375173,0.7859775706276322,0.03204152153437926,0.0021034258646094373,0.1018417652183399,0.0015933182042366593,0.029578561957338406,0.046863836593464166,0.10233343525243416,0.6822216582281734,2.9207548102775838,0.6704411301139138,0.3295588698860862,0.010914565299209636,0.11352359198646819,0.34347786588452106,0.012437580727584389,0.12495925897610262,0.36360709960124094,0.009456635415071963,0.17300244935787104,0.05643452932609559,0.05303645738349056,0.0012232621136505069,0.11152428831159324,0.20786609398069625
2010,"Congressional District 31 (111th Congress), California",6,31,California,California31,617286,35194,16429,404700,0.457,937,32.8,16766.0,58178,174339,140951,281817200.0,9550976300,0.5171460230752034,0.4828539769247966,0.38281768904527236,0.03583104104094374,0.005059243203312565,0.14498627864555488,0.000552418165971689,0.40409793839484454,0.026655391504100207,0.6969913459887314,,2.5273714380857237,0.8836520622234908,0.1163479377765092,0.02743101507100954,0.21054476860173424,0.14617200308135975,0.034073967447742624,0.1892575494298728,0.13355576347690187,0.016648036522047993,0.026981182730090546,0.07714836599712005,0.022130214971898817,0.006375546160013846,0.046288937632676705,0.10635682571976561
2010,"Congressional District 32 (111th Congress), California",6,32,California,California32,640186,49529,17819,354700,0.41100000000000003,1113,34.5,20408.0,36251,217862,156475,146322700.0,10657969000,0.48094303842945646,0.5190569615705436,0.4073769185830368,0.022434105088208738,0.005148503716107506,0.22778223828699784,0.0012840018369661317,0.31125641610406973,0.024717816384613223,0.6352200766652192,,2.250311898669937,0.8754149838235605,0.1245850161764395,0.042928768188914286,0.25503108965649524,0.11806610081893405,0.036264513247990474,0.25440514289967253,0.11555243376004763,0.009413719537211783,0.0166393631280378,0.04077930166122853,0.03831842658716402,0.006851988706346048,0.048634718511359976,0.10065753320826938
2010,"Congressional District 33 (111th Congress), California",6,33,California,California33,647747,41538,24690,488000,0.511,1107,34.7,21575.0,41634,173815,127734,210356200.0,15315063200,0.47787484928529195,0.5221251507147081,0.3443674768080748,0.24865881277721086,0.0031401148905359656,0.14120327844050223,0.001488235375848904,0.22317664149737473,0.03796544021045254,0.37599247854486395,0.48899307506992307,2.591207958965885,0.766825019794141,0.23317498020585906,0.03277124080122781,0.19179685962772028,0.23571976703002637,0.028401502413976428,0.178621288808399,0.2220728644845069,0.014823827570883278,0.07940788025533788,0.08835571208452564,0.039921722113502936,0.004294092658879782,0.05762448423139364,0.1374932904802205
2010,"Congressional District 34 (111th Congress), California",6,34,California,California34,644666,36270,14918,351700,0.457,957,31.3,17379.0,85823,237687,171069,276823100.0,8894162000,0.5035087937009242,0.4964912062990758,0.5128438602314997,0.050818563411130724,0.004563603478390361,0.062432329299203,0.0025517089469585803,0.34766995622539426,0.01911997840742338,0.7962231605203315,,2.2148872815640304,0.9264448975547687,0.07355510244523131,0.046991564552444,0.23365567187872877,0.08530904035111384,0.030330896598042,0.22939581019295843,0.09016609407692507,0.01627275516680467,0.016374801000682282,0.08196497612008187,0.02468053767006766,0.010099720226140863,0.044194982644733635,0.09798276469199722
2010,"Congressional District 35 (111th Congress), California",6,35,California,California35,652604,41271,18780,344700,0.479,1021,31.4,21239.0,53414,192710,170017,300091500.0,11683069900,0.482441112834123,0.5175588871658771,0.3817766976604495,0.28511011271766645,0.003443129370950837,0.060880717862593546,0.005003033999178675,0.23005375388443836,0.033732554504722616,0.5441263001759107,,2.2306414229537226,0.881840672934191,0.118159327065809,0.03803420649145917,0.24357548534778758,0.11157060487615264,0.033996326272889045,0.22011748273156917,0.13323957675602244,0.01601797148326622,0.041359642138483144,0.06313244640039377,0.04406319138198675,0.006135904144615568,0.04424466313849081,0.11330052922637807
2010,"Congressional District 36 (111th Congress), California",6,36,California,California36,658353,65717,36016,634000,0.47,1355,36.5,31917.0,48170,372291,142844,145836700.0,23117589800,0.5003030289221739,0.499696971077826,0.6423134701292468,0.03809810238580215,0.00466618971888941,0.15838919242412505,0.003136615159344607,0.0954062638128785,0.05799016636971351,0.3307010069066291,0.5897532984810493,2.718391480157984,0.8331589712243747,0.16684102877562534,0.02420641838883152,0.1626993173924122,0.28017308818467507,0.02365144320196074,0.15763835700374204,0.2746088364662888,0.010300406099561628,0.09928448202720665,0.044509177295738,0.061421073419572134,0.005374982666208452,0.07707960279993488,0.1539903895430511
2010,"Congressional District 37 (111th Congress), California",6,37,California,California37,645662,46950,19293,325900,0.44,1016,31.8,20944.0,68487,228847,166747,198889400.0,11835919300,0.4951073471878475,0.5048926528121525,0.46517217987120196,0.21199636961753981,0.005558635942644914,0.12099054923473893,0.010187993098556211,0.12110516028510274,0.06498911195021544,0.49233499880742554,,2.0300970349610536,0.908476938858649,0.09152306114135103,0.03368588891841616,0.24477810257773053,0.12488440074408716,0.03288904448723399,0.19691915276701094,0.14534997124209156,0.014815375117038806,0.02143117402201636,0.05820976272234429,0.05355697502824352,0.007040165463775872,0.05002241860599661,0.10582305211241123
2010,"Congressional District 38 (111th Congress), California",6,38,California,California38,655139,51381,16783,324700,0.402,1103,32.0,20957.0,61077,285689,173599,159129600.0,10379379200,0.48927784790708534,0.5107221520929146,0.5372081344569626,0.033513498662115976,0.007186261236165149,0.11932429606541513,0.0004487597288514346,0.2724658431264205,0.029853206724069242,0.7556716971512916,,2.1099629682733525,0.9270440375953604,0.0729559624046396,0.05037018016861386,0.2514978388325416,0.11385714897077075,0.034946984599146,0.2634841433574821,0.10509523581058389,0.012196221466333347,0.012370913371501953,0.052608486275349135,0.03598160434899032,0.005066445494428786,0.04980878859411767,0.0918377686623458
2010,"Congressional District 39 (111th Congress), California",6,39,California,California39,642760,53439,19208,370900,0.41600000000000004,1105,32.7,22181.0,40146,232520,167190,188619400.0,11734259800,0.4931576327089427,0.5068423672910574,0.43299365237413656,0.051103055572842115,0.004609807704275313,0.10648609123156388,0.0024768187192731345,0.37097672537183396,0.03135384902607505,0.6679476009708134,,2.1791636514008066,0.9026051897032978,0.09739481029670216,0.03690395158269092,0.2485186181860394,0.11336066568523473,0.02962516595873935,0.25398668410764413,0.11671737287928002,0.012718903542798034,0.018524592155290745,0.04939081423174568,0.04581398886358427,0.006363577963277167,0.04939330615082889,0.09780411214105679
2010,"Congressional District 40 (111th Congress), California",6,40,California,California40,669897,65243,26800,472600,0.429,1323,36.0,26942.0,38138,335482,155612,125550500.0,17343785500,0.49532390800376774,0.5046760919962322,0.5710310689553767,0.02126744857791571,0.003955832015966634,0.21694230605600562,0.006269620553607495,0.149378187990094,0.031155535851033814,0.35406637139739394,0.537101694000692,2.2964208159824233,0.8667399024091152,0.1332600975908847,0.02908578689140894,0.1969524643446894,0.2136939234880102,0.02379247305610291,0.21709019255489972,0.2213380541680196,0.008981543633898121,0.06257572358088401,0.03554707950041134,0.061631792852720316,0.004419144388177643,0.07081433374033108,0.10961769490881831
2010,"Congressional District 41 (111th Congress), California",6,41,California,California41,801137,49506,22299,183000,0.435,979,35.1,24042.0,84001,482487,199432,190408200.0,16971210700,0.48949805089516524,0.5105019491048347,0.7247374668752036,0.05966894551119222,0.013439648899002293,0.052608979487902816,0.0021457004232734228,0.10816626869062346,0.03923299011280218,0.34674219265868383,,2.511196575326786,0.8727285213927615,0.1272714786072385,0.03477618703949246,0.27520098689179434,0.11592202212114601,0.02921029362094549,0.27491148108370683,0.1222376974835201,0.011207240471592132,0.028808481216870248,0.06611066297918107,0.10473873247595876,0.008874884078059093,0.04335397491764972,0.08392249932690486
2010,"Congressional District 42 (111th Congress), California",6,42,California,California42,681474,83029,32605,514400,0.409,1448,37.7,34795.0,22399,396482,162615,76564600.0,21668149800,0.4938985199728823,0.5061014800271176,0.624367180552743,0.021529801577169487,0.003188676310468191,0.20116834978297043,0.0028291614940555328,0.11168291086673886,0.03523391941585446,0.30893768507676006,0.6011922675694177,2.168192351702453,0.8375385828437358,0.1624614171562641,0.020306297144616476,0.1830552277169527,0.2709605489650926,0.0200932793691049,0.19613854678733347,0.2524231791415519,0.004750173925936064,0.1064797064139782,0.02675686038231911,0.057358576054308046,0.002266880217923172,0.08586399979821928,0.11350480490327138
